Placement, REP_MAX_MIN, REP_AVG_MIN,EC_MAX_MIN, EC_AVG_MIN, MaxDiff, AvgDiff
5-6-8-11-14-19,195,91.958336,187,102.666664,8,-10.708328
5-6-8-11-14-20,232,98.166664,175,104.791664,57,-6.625000
5-6-8-11-14-21,220,95.625000,167,102.500000,53,-6.875000
5-6-8-11-15-16,177,77.208336,177,94.583336,0,-17.375000
5-6-8-11-15-17,279,118.250000,279,143.208328,0,-24.958328
5-6-8-11-15-18,198,90.500000,198,104.583336,0,-14.083336
5-6-8-11-15-19,195,91.875000,187,102.000000,8,-10.125000
5-6-8-11-15-20,232,97.375000,175,103.375000,57,-6.000000
5-6-8-11-15-21,220,95.333336,167,102.208336,53,-6.875000
5-6-8-11-16-17,273,112.791664,273,130.291672,0,-17.500008
5-6-8-11-16-18,184,94.875000,177,109.500000,7,-14.625000
5-6-8-11-16-19,194,96.500000,177,108.875000,17,-12.375000
5-6-8-11-16-20,232,97.833336,177,108.791664,55,-10.958328
5-6-8-11-16-21,219,96.708336,167,106.708336,52,-10.000000
5-6-8-11-17-18,263,116.916664,263,134.208328,0,-17.291664
5-6-8-11-17-19,263,117.375000,263,132.291672,0,-14.916672
5-6-8-11-17-20,263,121.375000,263,134.250000,0,-12.875000
5-6-8-11-17-21,263,120.458336,263,132.500000,0,-12.041664
5-6-8-11-18-19,195,97.125000,187,108.166664,8,-11.041664
5-6-8-11-18-20,228,101.541664,175,107.916664,53,-6.375000
5-6-8-11-18-21,219,100.791664,167,107.083336,52,-6.291672
5-6-8-11-19-20,228,100.166664,175,107.166664,53,-7.000000
5-6-8-11-19-21,219,99.458336,167,105.791664,52,-6.333328
5-6-8-11-20-21,228,96.375000,175,103.791664,53,-7.416664
5-6-8-12-13-14,257,76.416664,257,100.583336,0,-24.166672
5-6-8-12-13-15,257,75.750000,257,99.500000,0,-23.750000
5-6-8-12-13-16,177,76.541664,177,93.375000,0,-16.833336
5-6-8-12-13-17,263,114.458336,263,137.958328,0,-23.499992
5-6-8-12-13-18,198,88.625000,198,101.750000,0,-13.125000
5-6-8-12-13-19,195,90.166664,187,99.291664,8,-9.125000
5-6-8-12-13-20,232,96.708336,159,101.541664,73,-4.833328
5-6-8-12-13-21,220,94.000000,157,100.000000,63,-6.000000
5-6-8-12-14-15,262,74.125000,262,97.708336,0,-23.583336
5-6-8-12-14-16,177,74.125000,177,90.416664,0,-16.291664
5-6-8-12-14-17,263,114.458336,263,138.333328,0,-23.874992
5-6-8-12-14-18,198,87.875000,198,100.208336,0,-12.333336
5-6-8-12-14-19,195,89.208336,187,97.583336,8,-8.375000
5-6-8-12-14-20,232,95.541664,159,101.375000,73,-5.833336
5-6-8-12-14-21,220,93.250000,157,99.333336,63,-6.083336
5-6-8-12-15-16,177,72.875000,177,89.750000,0,-16.875000
5-6-8-12-15-17,263,114.875000,263,138.416672,0,-23.541672
5-6-8-12-15-18,198,87.166664,198,99.041664,0,-11.875000
5-6-8-12-15-19,195,88.583336,187,96.375000,8,-7.791664
5-6-8-12-15-20,232,94.208336,159,99.416664,73,-5.208328
5-6-8-12-15-21,220,92.416664,157,98.500000,63,-6.083336
5-6-8-12-16-17,273,108.208336,273,125.250000,0,-17.041664
5-6-8-12-16-18,184,89.875000,177,103.875000,7,-14.000000
5-6-8-12-16-19,194,91.541664,177,103.166664,17,-11.625000
5-6-8-12-16-20,232,93.291664,159,101.708336,73,-8.416672
5-6-8-12-16-21,219,92.166664,157,101.000000,62,-8.833336
5-6-8-12-17-18,263,113.333336,263,130.958328,0,-17.624992
5-6-8-12-17-19,263,113.833336,263,129.083328,0,-15.249992
5-6-8-12-17-20,263,117.958336,263,129.791672,0,-11.833336
5-6-8-12-17-21,263,117.291664,263,129.250000,0,-11.958336
5-6-8-12-18-19,195,93.166664,187,104.208336,8,-11.041672
5-6-8-12-18-20,228,98.000000,159,104.500000,69,-6.500000
5-6-8-12-18-21,219,97.833336,157,104.166664,62,-6.333328
5-6-8-12-19-20,228,96.666664,159,103.791664,69,-7.125000
5-6-8-12-19-21,219,95.958336,157,102.916664,62,-6.958328
5-6-8-12-20-21,228,93.250000,159,100.958336,69,-7.708336
5-6-8-13-14-15,257,72.958336,257,98.375000,0,-25.416664
5-6-8-13-14-16,177,74.458336,177,91.833336,0,-17.375000
5-6-8-13-14-17,263,109.958336,263,133.458328,0,-23.499992
5-6-8-13-14-18,198,84.541664,198,98.125000,0,-13.583336
5-6-8-13-14-19,195,86.000000,187,96.041664,8,-10.041664
5-6-8-13-14-20,228,94.041664,149,98.875000,79,-4.833336
5-6-8-13-14-21,219,91.041664,149,96.041664,70,-5.000000
5-6-8-13-15-16,177,74.500000,177,91.541664,0,-17.041664
5-6-8-13-15-17,263,110.833336,263,134.333328,0,-23.499992
5-6-8-13-15-18,198,85.125000,198,98.500000,0,-13.375000
5-6-8-13-15-19,195,86.666664,187,96.125000,8,-9.458336
5-6-8-13-15-20,228,94.000000,149,98.833336,79,-4.833336
5-6-8-13-15-21,220,91.208336,149,96.833336,71,-5.625000
5-6-8-13-16-17,273,106.958336,273,123.541664,0,-16.583328
5-6-8-13-16-18,184,88.708336,177,104.208336,7,-15.500000
5-6-8-13-16-19,194,90.500000,177,103.791664,17,-13.291664
5-6-8-13-16-20,218,93.666664,153,100.000000,65,-6.333336
5-6-8-13-16-21,218,91.916664,153,98.625000,65,-6.708336
5-6-8-13-17-18,263,108.416664,263,125.583336,0,-17.166672
5-6-8-13-17-19,263,109.041664,263,123.833336,0,-14.791672
5-6-8-13-17-20,263,114.875000,263,123.791664,0,-8.916664
5-6-8-13-17-21,263,113.166664,263,122.166664,0,-9.000000
5-6-8-13-18-19,195,88.333336,187,99.500000,8,-11.166664
5-6-8-13-18-20,207,94.125000,152,100.375000,55,-6.250000
5-6-8-13-18-21,207,92.458336,152,98.583336,55,-6.125000
5-6-8-13-19-20,207,93.500000,150,99.791664,57,-6.291664
5-6-8-13-19-21,207,91.333336,150,97.458336,57,-6.125000
5-6-8-13-20-21,219,90.750000,150,97.541664,69,-6.791664
5-6-8-14-15-16,177,72.000000,177,89.208336,0,-17.208336
5-6-8-14-15-17,265,110.750000,265,134.875000,0,-24.125000
5-6-8-14-15-18,198,84.291664,198,96.875000,0,-12.583336
5-6-8-14-15-19,195,85.625000,187,94.333336,8,-8.708336
5-6-8-14-15-20,228,92.750000,149,97.958336,79,-5.208336
5-6-8-14-15-21,220,90.375000,149,96.375000,71,-6.000000
5-6-8-14-16-17,273,105.916664,273,122.666664,0,-16.750000
5-6-8-14-16-18,184,87.708336,177,102.416664,7,-14.708328
5-6-8-14-16-19,194,89.291664,177,101.833336,17,-12.541672
5-6-8-14-16-20,218,92.250000,153,99.583336,65,-7.333336
5-6-8-14-16-21,218,90.791664,153,97.625000,65,-6.833336
5-6-8-14-17-18,263,109.041664,263,126.375000,0,-17.333336
5-6-8-14-17-19,263,109.458336,263,124.416664,0,-14.958328
5-6-8-14-17-20,263,115.083336,263,125.250000,0,-10.166664
5-6-8-14-17-21,263,113.791664,263,123.458336,0,-9.666672
5-6-8-14-18-19,195,88.916664,187,99.958336,8,-11.041672
5-6-8-14-18-20,215,94.958336,152,101.375000,63,-6.416664
5-6-8-14-18-21,215,93.875000,152,100.125000,63,-6.250000
5-6-8-14-19-20,215,93.541664,150,100.583336,65,-7.041672
5-6-8-14-19-21,215,92.500000,150,98.791664,65,-6.291664
5-6-8-14-20-21,219,91.000000,150,98.541664,69,-7.541664
5-6-8-15-16-17,273,106.166664,273,122.958336,0,-16.791672
5-6-8-15-16-18,184,87.708336,177,101.958336,7,-14.250000
5-6-8-15-16-19,194,89.375000,177,101.333336,17,-11.958336
5-6-8-15-16-20,221,92.000000,153,98.333336,68,-6.333336
5-6-8-15-16-21,219,90.833336,153,97.500000,66,-6.666664
5-6-8-15-17-18,263,109.833336,263,127.208336,0,-17.375000
5-6-8-15-17-19,263,110.333336,263,125.333336,0,-15.000000
5-6-8-15-17-20,263,115.250000,263,124.833336,0,-9.583336
5-6-8-15-17-21,263,114.458336,263,124.166664,0,-9.708328
5-6-8-15-18-19,195,89.541664,187,100.583336,8,-11.041672
5-6-8-15-18-20,221,95.250000,152,101.416664,69,-6.166664
5-6-8-15-18-21,219,94.791664,152,100.875000,67,-6.083336
5-6-8-15-19-20,221,93.916664,150,100.708336,71,-6.791672
5-6-8-15-19-21,219,93.166664,150,99.625000,69,-6.458336
5-6-8-15-20-21,221,91.166664,150,98.416664,71,-7.250000
5-6-8-16-17-18,273,108.625000,273,127.541664,0,-18.916664
5-6-8-16-17-19,273,109.666664,273,128.250000,0,-18.583336
5-6-8-16-17-20,273,110.250000,273,127.666664,0,-17.416664
5-6-8-16-17-21,273,110.041664,273,127.583336,0,-17.541672
5-6-8-16-18-19,177,90.666664,177,108.875000,0,-18.208336
5-6-8-16-18-20,198,91.458336,160,103.916664,38,-12.458328
5-6-8-16-18-21,198,91.291664,160,104.041664,38,-12.750000
5-6-8-16-19-20,193,89.625000,169,104.291664,24,-14.666664
5-6-8-16-19-21,193,88.916664,169,103.833336,24,-14.916672
5-6-8-16-20-21,193,82.041664,193,98.875000,0,-16.833336
5-6-8-17-18-19,263,100.083336,263,119.250000,0,-19.166664
5-6-8-17-18-20,263,103.375000,263,116.875000,0,-13.500000
5-6-8-17-18-21,263,103.000000,263,116.875000,0,-13.875000
5-6-8-17-19-20,263,102.833336,263,117.458336,0,-14.625000
5-6-8-17-19-21,263,101.916664,263,116.916664,0,-15.000000
5-6-8-17-20-21,263,99.583336,263,117.208336,0,-17.625000
5-6-8-18-19-20,194,80.916664,185,94.416664,9,-13.500000
5-6-8-18-19-21,194,80.166664,185,94.041664,9,-13.875000
5-6-8-18-20-21,198,79.375000,185,92.750000,13,-13.375000
5-6-8-19-20-21,194,76.458336,194,90.958336,0,-14.500000
5-6-9-10-11-12,238,69.833336,238,85.000000,0,-15.166664
5-6-9-10-11-13,208,68.625000,208,81.041664,0,-12.416664
5-6-9-10-11-14,215,67.416664,215,80.666664,0,-13.250000
5-6-9-10-11-15,221,67.458336,221,81.208336,0,-13.750000
5-6-9-10-11-16,185,76.791664,155,85.208336,30,-8.416672
5-6-9-10-11-17,242,97.583336,242,115.166664,0,-17.583328
5-6-9-10-11-18,185,75.541664,150,84.958336,35,-9.416672
5-6-9-10-11-19,194,77.708336,149,86.666664,45,-8.958328
5-6-9-10-11-20,228,86.458336,150,95.166664,78,-8.708328
5-6-9-10-11-21,219,84.416664,149,93.333336,70,-8.916672
5-6-9-10-12-13,208,66.083336,208,78.375000,0,-12.291664
5-6-9-10-12-14,215,65.166664,215,78.041664,0,-12.875000
5-6-9-10-12-15,221,64.666664,221,78.041664,0,-13.375000
5-6-9-10-12-16,185,72.916664,155,81.458336,30,-8.541672
5-6-9-10-12-17,238,94.416664,238,110.458336,0,-16.041672
5-6-9-10-12-18,185,72.875000,150,79.875000,35,-7.000000
5-6-9-10-12-19,194,75.083336,149,81.625000,45,-6.541664
5-6-9-10-12-20,228,83.500000,150,89.833336,78,-6.333336
5-6-9-10-12-21,219,81.458336,149,88.000000,70,-6.541664
5-6-9-10-13-14,208,62.583332,208,74.083336,0,-11.500004
5-6-9-10-13-15,208,63.125000,208,75.000000,0,-11.875000
5-6-9-10-13-16,185,71.541664,155,82.375000,30,-10.833336
5-6-9-10-13-17,208,90.708336,208,105.083336,0,-14.375000
5-6-9-10-13-18,185,68.833336,150,75.541664,35,-6.708328
5-6-9-10-13-19,194,71.166664,149,77.958336,45,-6.791672
5-6-9-10-13-20,208,80.833336,149,88.166664,59,-7.333328
5-6-9-10-13-21,208,78.375000,149,85.500000,59,-7.125000
5-6-9-10-14-15,215,62.125000,215,74.583336,0,-12.458336
5-6-9-10-14-16,185,70.375000,155,80.166664,30,-9.791664
5-6-9-10-14-17,215,90.416664,215,105.083336,0,-14.666672
5-6-9-10-14-18,185,69.291664,150,76.291664,35,-7.000000
5-6-9-10-14-19,194,71.416664,149,77.958336,45,-6.541672
5-6-9-10-14-20,215,80.500000,149,87.875000,66,-7.375000
5-6-9-10-14-21,215,78.000000,149,85.125000,66,-7.125000
5-6-9-10-15-16,185,70.583336,155,79.833336,30,-9.250000
5-6-9-10-15-17,221,90.916664,221,105.833336,0,-14.916672
5-6-9-10-15-18,185,69.791664,150,76.791664,35,-7.000000
5-6-9-10-15-19,194,72.000000,149,78.541664,45,-6.541664
5-6-9-10-15-20,221,80.291664,149,87.208336,72,-6.916672
5-6-9-10-15-21,219,78.291664,149,85.458336,70,-7.166672
5-6-9-10-16-17,263,98.041664,263,111.708336,0,-13.666672
5-6-9-10-16-18,185,78.125000,153,90.583336,32,-12.458336
5-6-9-10-16-19,187,80.208336,153,91.291664,34,-11.083328
5-6-9-10-16-20,218,87.458336,153,97.875000,65,-10.416664
5-6-9-10-16-21,218,85.375000,153,96.125000,65,-10.750000
5-6-9-10-17-18,207,89.375000,207,103.916664,0,-14.541664
5-6-9-10-17-19,207,91.750000,207,106.041664,0,-14.291664
5-6-9-10-17-20,228,103.041664,207,116.041664,21,-13.000000
5-6-9-10-17-21,219,101.041664,207,113.833336,12,-12.791672
5-6-9-10-18-19,187,67.125000,185,79.458336,2,-12.333336
5-6-9-10-18-20,187,76.500000,185,87.833336,2,-11.333336
5-6-9-10-18-21,187,75.083336,185,86.791664,2,-11.708328
5-6-9-10-19-20,194,77.041664,187,88.583336,7,-11.541672
5-6-9-10-19-21,194,75.083336,187,86.958336,7,-11.875000
5-6-9-10-20-21,219,79.458336,187,90.541664,32,-11.083328
5-6-9-11-12-13,208,70.625000,208,83.083336,0,-12.458336
5-6-9-11-12-14,215,69.541664,215,82.791664,0,-13.250000
5-6-9-11-12-15,221,69.250000,221,83.000000,0,-13.750000
5-6-9-11-12-16,185,77.791664,155,86.375000,30,-8.583336
5-6-9-11-12-17,238,98.708336,238,115.625000,0,-16.916664
5-6-9-11-12-18,185,77.500000,150,86.916664,35,-9.416664
5-6-9-11-12-19,194,79.708336,149,88.666664,45,-8.958328
5-6-9-11-12-20,228,87.541664,159,96.791664,69,-9.250000
5-6-9-11-12-21,219,85.583336,157,95.000000,62,-9.416664
5-6-9-11-13-14,208,66.875000,208,78.208336,0,-11.333336
5-6-9-11-13-15,208,67.625000,208,79.416664,0,-11.791664
5-6-9-11-13-16,185,76.333336,155,87.208336,30,-10.875000
5-6-9-11-13-17,218,94.916664,218,111.333336,0,-16.416672
5-6-9-11-13-18,185,73.416664,150,81.541664,35,-8.125000
5-6-9-11-13-19,194,75.750000,149,84.125000,45,-8.375000
5-6-9-11-13-20,208,84.583336,149,94.291664,59,-9.708328
5-6-9-11-13-21,208,82.125000,149,91.625000,59,-9.500000
5-6-9-11-14-15,215,66.458336,215,79.375000,0,-12.916664
5-6-9-11-14-16,185,75.000000,155,84.833336,30,-9.833336
5-6-9-11-14-17,218,94.458336,218,111.125000,0,-16.666664
5-6-9-11-14-18,185,73.666664,150,82.458336,35,-8.791672
5-6-9-11-14-19,194,75.791664,149,84.750000,45,-8.958336
5-6-9-11-14-20,215,84.083336,149,93.833336,66,-9.750000
5-6-9-11-14-21,215,81.583336,149,91.083336,66,-9.500000
5-6-9-11-15-16,185,75.416664,155,84.708336,30,-9.291672
5-6-9-11-15-17,221,95.166664,221,111.666664,0,-16.500000
5-6-9-11-15-18,185,74.375000,150,83.583336,35,-9.208336
5-6-9-11-15-19,194,76.583336,149,85.541664,45,-8.958328
5-6-9-11-15-20,221,84.083336,149,93.375000,72,-9.291664
5-6-9-11-15-21,219,82.083336,149,91.625000,70,-9.541664
5-6-9-11-16-17,263,102.541664,263,117.875000,0,-15.333336
5-6-9-11-16-18,185,83.000000,153,96.625000,32,-13.625000
5-6-9-11-16-19,187,85.083336,153,96.458336,34,-11.375000
5-6-9-11-16-20,218,91.500000,177,104.958336,41,-13.458336
5-6-9-11-16-21,218,89.416664,166,102.541664,52,-13.125000
5-6-9-11-17-18,218,93.666664,218,108.875000,0,-15.208336
5-6-9-11-17-19,218,96.041664,218,111.250000,0,-15.208336
5-6-9-11-17-20,228,106.750000,218,121.791664,10,-15.041664
5-6-9-11-17-21,219,104.583336,218,119.000000,1,-14.416664
5-6-9-11-18-19,187,71.791664,185,84.833336,2,-13.041672
5-6-9-11-18-20,187,80.333336,185,93.500000,2,-13.166664
5-6-9-11-18-21,187,78.916664,185,92.083336,2,-13.166672
5-6-9-11-19-20,194,80.875000,187,93.458336,7,-12.583336
5-6-9-11-19-21,194,78.916664,187,91.500000,7,-12.583336
5-6-9-11-20-21,219,82.541664,187,94.708336,32,-12.166672
5-6-9-12-13-14,208,64.875000,208,76.583336,0,-11.708336
5-6-9-12-13-15,208,65.333336,208,77.291664,0,-11.958328
5-6-9-12-13-16,185,72.833336,155,83.666664,30,-10.833328
5-6-9-12-13-17,217,92.125000,217,106.583336,0,-14.458336
5-6-9-12-13-18,185,70.916664,150,78.000000,35,-7.083336
5-6-9-12-13-19,194,73.291664,149,80.083336,45,-6.791672
5-6-9-12-13-20,208,81.833336,149,89.166664,59,-7.333328
5-6-9-12-13-21,208,79.375000,149,86.500000,59,-7.125000
5-6-9-12-14-15,215,64.458336,215,76.666664,0,-12.208328
5-6-9-12-14-16,185,71.791664,155,81.583336,30,-9.791672
5-6-9-12-14-17,217,91.958336,217,107.000000,0,-15.041664
5-6-9-12-14-18,185,71.541664,150,78.500000,35,-6.958336
5-6-9-12-14-19,194,73.708336,149,80.208336,45,-6.500000
5-6-9-12-14-20,215,81.625000,149,89.000000,66,-7.375000
5-6-9-12-14-21,215,79.125000,149,86.250000,66,-7.125000
5-6-9-12-15-16,185,71.666664,155,80.916664,30,-9.250000
5-6-9-12-15-17,221,92.125000,221,107.458336,0,-15.333336
5-6-9-12-15-18,185,71.958336,150,78.666664,35,-6.708328
5-6-9-12-15-19,194,74.208336,149,80.458336,45,-6.250000
5-6-9-12-15-20,221,81.083336,149,88.000000,72,-6.916664
5-6-9-12-15-21,219,79.083336,149,86.250000,70,-7.166664
5-6-9-12-16-17,263,98.625000,263,112.250000,0,-13.625000
5-6-9-12-16-18,185,79.375000,153,92.250000,32,-12.875000
5-6-9-12-16-19,187,81.500000,153,93.000000,34,-11.500000
5-6-9-12-16-20,218,87.625000,159,98.458336,59,-10.833336
5-6-9-12-16-21,218,85.541664,157,96.833336,61,-11.291672
5-6-9-12-17-18,217,90.750000,217,105.541664,0,-14.791664
5-6-9-12-17-19,217,93.166664,217,107.750000,0,-14.583336
5-6-9-12-17-20,228,104.000000,217,118.375000,11,-14.375000
5-6-9-12-17-21,219,102.083336,217,116.416664,2,-14.333328
5-6-9-12-18-19,187,69.208336,185,82.375000,2,-13.166664
5-6-9-12-18-20,187,77.458336,185,89.833336,2,-12.375000
5-6-9-12-18-21,187,76.041664,185,88.583336,2,-12.541672
5-6-9-12-19-20,194,78.041664,187,90.000000,7,-11.958336
5-6-9-12-19-21,194,76.083336,187,88.041664,7,-11.958328
5-6-9-12-20-21,219,80.083336,187,91.625000,32,-11.541664
5-6-9-13-14-15,208,60.500000,208,72.041664,0,-11.541664
5-6-9-13-14-16,185,68.958336,155,79.916664,30,-10.958328
5-6-9-13-14-17,208,86.791664,208,100.333336,0,-13.541672
5-6-9-13-14-18,185,65.041664,150,71.500000,35,-6.458336
5-6-9-13-14-19,194,67.333336,149,74.083336,45,-6.750000
5-6-9-13-14-20,208,77.750000,149,85.000000,59,-7.250000
5-6-9-13-14-21,208,75.291664,149,82.416664,59,-7.125000
5-6-9-13-15-16,185,69.875000,155,80.708336,30,-10.833336
5-6-9-13-15-17,208,88.000000,208,102.041664,0,-14.041664
5-6-9-13-15-18,185,66.500000,150,73.750000,35,-7.250000
5-6-9-13-15-19,194,68.875000,149,75.666664,45,-6.791664
5-6-9-13-15-20,208,78.458336,149,85.791664,59,-7.333328
5-6-9-13-15-21,208,76.000000,149,83.125000,59,-7.125000
5-6-9-13-16-17,263,95.375000,263,109.333336,0,-13.958336
5-6-9-13-16-18,185,74.875000,153,87.458336,32,-12.583336
5-6-9-13-16-19,187,77.041664,153,88.041664,34,-11.000000
5-6-9-13-16-20,207,84.625000,153,96.125000,54,-11.500000
5-6-9-13-16-21,207,82.166664,153,93.833336,54,-11.666672
5-6-9-13-17-18,187,84.166664,185,97.708336,2,-13.541672
5-6-9-13-17-19,194,86.708336,187,100.000000,7,-13.291664
5-6-9-13-17-20,208,98.750000,187,110.000000,21,-11.250000
5-6-9-13-17-21,208,96.458336,187,107.208336,21,-10.750000
5-6-9-13-18-19,187,61.458332,185,71.916664,2,-10.458332
5-6-9-13-18-20,187,72.708336,185,83.250000,2,-10.541664
5-6-9-13-18-21,187,71.291664,185,81.208336,2,-9.916672
5-6-9-13-19-20,194,73.416664,187,84.291664,7,-10.875000
5-6-9-13-19-21,194,71.458336,187,81.875000,7,-10.416664
5-6-9-13-20-21,207,76.750000,187,87.416664,20,-10.666664
5-6-9-14-15-16,185,68.750000,155,78.541664,30,-9.791664
5-6-9-14-15-17,215,87.750000,215,102.083336,0,-14.333336
5-6-9-14-15-18,185,67.041664,150,74.000000,35,-6.958336
5-6-9-14-15-19,194,69.208336,149,75.708336,45,-6.500000
5-6-9-14-15-20,215,78.166664,149,85.125000,66,-6.958336
5-6-9-14-15-21,215,75.666664,149,82.791664,66,-7.125000
5-6-9-14-16-17,263,94.958336,263,108.666664,0,-13.708328
5-6-9-14-16-18,185,75.250000,153,87.541664,32,-12.291664
5-6-9-14-16-19,187,77.208336,153,87.958336,34,-10.750000
5-6-9-14-16-20,215,84.583336,153,95.791664,62,-11.208328
5-6-9-14-16-21,215,82.083336,153,92.958336,62,-10.875000
5-6-9-14-17-18,187,85.333336,187,99.041664,0,-13.708328
5-6-9-14-17-19,194,87.666664,187,101.125000,7,-13.458336
5-6-9-14-17-20,215,100.000000,187,111.958336,28,-11.958336
5-6-9-14-17-21,215,97.750000,187,109.291664,28,-11.541664
5-6-9-14-18-19,187,63.166668,185,75.208336,2,-12.041668
5-6-9-14-18-20,187,73.291664,185,83.833336,2,-10.541672
5-6-9-14-18-21,187,71.875000,185,82.541664,2,-10.666664
5-6-9-14-19-20,194,73.791664,187,84.500000,7,-10.708336
5-6-9-14-19-21,194,71.833336,187,82.833336,7,-11.000000
5-6-9-14-20-21,215,77.041664,187,88.000000,28,-10.958336
5-6-9-15-16-17,263,95.833336,263,109.208336,0,-13.375000
5-6-9-15-16-18,185,76.291664,153,88.666664,32,-12.375000
5-6-9-15-16-19,187,78.416664,153,89.416664,34,-11.000000
5-6-9-15-16-20,218,84.750000,153,94.666664,65,-9.916664
5-6-9-15-16-21,218,82.750000,153,93.333336,65,-10.583336
5-6-9-15-17-18,199,86.500000,199,100.708336,0,-14.208336
5-6-9-15-17-19,199,88.916664,199,102.875000,0,-13.958336
5-6-9-15-17-20,221,100.541664,199,113.083336,22,-12.541672
5-6-9-15-17-21,219,98.541664,199,111.166664,20,-12.625000
5-6-9-15-18-19,187,64.666664,185,77.375000,2,-12.708336
5-6-9-15-18-20,187,73.958336,185,84.750000,2,-10.791664
5-6-9-15-18-21,187,72.541664,185,83.708336,2,-11.166672
5-6-9-15-19-20,194,74.541664,187,85.458336,7,-10.916672
5-6-9-15-19-21,194,72.583336,187,84.041664,7,-11.458328
5-6-9-15-20-21,219,77.291664,187,88.083336,32,-10.791672
5-6-9-16-17-18,263,92.333336,263,114.125000,0,-21.791664
5-6-9-16-17-19,263,93.125000,263,114.458336,0,-21.333336
5-6-9-16-17-20,263,99.375000,263,123.208336,0,-23.833336
5-6-9-16-17-21,263,97.916664,263,122.375000,0,-24.458336
5-6-9-16-18-19,185,69.875000,185,91.583336,0,-21.708336
5-6-9-16-18-20,185,76.083336,185,97.625000,0,-21.541664
5-6-9-16-18-21,185,74.666664,185,96.375000,0,-21.708336
5-6-9-16-19-20,187,75.541664,187,95.541664,0,-20.000000
5-6-9-16-19-21,187,73.583336,187,93.750000,0,-20.166664
5-6-9-16-20-21,187,74.000000,187,89.625000,0,-15.625000
5-6-9-17-18-19,187,74.500000,187,88.083336,0,-13.583336
5-6-9-17-18-20,187,83.833336,187,98.750000,0,-14.916664
5-6-9-17-18-21,187,82.583336,187,97.666664,0,-15.083328
5-6-9-17-19-20,194,84.583336,194,99.333336,0,-14.750000
5-6-9-17-19-21,194,82.791664,194,97.708336,0,-14.916672
5-6-9-17-20-21,219,86.083336,219,101.500000,0,-15.416664
5-6-9-18-19-20,187,59.291668,187,68.625000,0,-9.333332
5-6-9-18-19-21,187,58.166668,187,67.166664,0,-8.999996
5-6-9-18-20-21,187,64.208336,187,73.208336,0,-9.000000
5-6-9-19-20-21,194,62.583332,194,71.166664,0,-8.583332
5-6-10-11-12-13,238,53.083332,238,58.041668,0,-4.958336
5-6-10-11-12-14,238,50.541668,238,53.916668,0,-3.375000
5-6-10-11-12-15,238,49.208332,238,52.750000,0,-3.541668
5-6-10-11-12-16,238,58.916668,238,78.000000,0,-19.083332
5-6-10-11-12-17,242,88.333336,242,107.250000,0,-18.916664
5-6-10-11-12-18,238,70.083336,238,85.416664,0,-15.333328
5-6-10-11-12-19,238,72.166664,238,87.916664,0,-15.750000
5-6-10-11-12-20,238,76.708336,238,95.125000,0,-18.416664
5-6-10-11-12-21,238,75.208336,238,94.416664,0,-19.208328
5-6-10-11-13-14,215,50.750000,215,55.375000,0,-4.625000
5-6-10-11-13-15,221,50.708332,221,55.166668,0,-4.458336
5-6-10-11-13-16,208,61.291668,208,78.958336,0,-17.666668
5-6-10-11-13-17,242,88.375000,242,107.291664,0,-18.916664
5-6-10-11-13-18,208,68.791664,208,81.500000,0,-12.708336
5-6-10-11-13-19,208,71.000000,208,84.250000,0,-13.250000
5-6-10-11-13-20,228,77.791664,208,93.125000,20,-15.333336
5-6-10-11-13-21,219,75.875000,208,91.833336,11,-15.958336
5-6-10-11-14-15,221,48.083332,221,51.958332,0,-3.875000
5-6-10-11-14-16,215,58.500000,215,76.541664,0,-18.041664
5-6-10-11-14-17,242,86.458336,242,105.375000,0,-18.916664
5-6-10-11-14-18,215,67.666664,215,81.083336,0,-13.416672
5-6-10-11-14-19,215,69.666664,215,83.500000,0,-13.833336
5-6-10-11-14-20,228,75.833336,215,91.750000,13,-15.916664
5-6-10-11-14-21,219,73.875000,215,90.416664,4,-16.541664
5-6-10-11-15-16,221,57.875000,221,76.083336,0,-18.208336
5-6-10-11-15-17,242,86.125000,242,105.041664,0,-18.916664
5-6-10-11-15-18,221,67.583336,221,81.500000,0,-13.916664
5-6-10-11-15-19,221,69.666664,221,84.000000,0,-14.333336
5-6-10-11-15-20,228,74.791664,221,91.208336,7,-16.416672
5-6-10-11-15-21,221,73.333336,221,90.375000,0,-17.041664
5-6-10-11-16-17,263,93.416664,263,113.833336,0,-20.416672
5-6-10-11-16-18,184,77.083336,155,85.625000,29,-8.541664
5-6-10-11-16-19,194,78.958336,155,85.791664,39,-6.833328
5-6-10-11-16-20,232,82.125000,177,95.333336,55,-13.208336
5-6-10-11-16-21,219,80.791664,166,93.791664,53,-13.000000
5-6-10-11-17-18,242,97.250000,242,114.500000,0,-17.250000
5-6-10-11-17-19,242,99.500000,242,116.541664,0,-17.041664
5-6-10-11-17-20,242,109.666664,242,127.541664,0,-17.875000
5-6-10-11-17-21,242,108.208336,242,125.291664,0,-17.083328
5-6-10-11-18-19,194,77.166664,150,86.291664,44,-9.125000
5-6-10-11-18-20,228,85.166664,150,94.041664,78,-8.875000
5-6-10-11-18-21,219,84.625000,150,93.708336,69,-9.083336
5-6-10-11-19-20,228,85.583336,150,93.000000,78,-7.416664
5-6-10-11-19-21,219,84.500000,146,92.125000,73,-7.625000
5-6-10-11-20-21,228,87.416664,167,96.791664,61,-9.375000
