Placement, REP_MAX_MIN, REP_AVG_MIN,EC_MAX_MIN, EC_AVG_MIN, MaxDiff, AvgDiff
3-4-6-10-13-15,229,65.333336,229,90.416664,0,-25.083328
3-4-6-10-13-16,165,67.500000,165,85.791664,0,-18.291664
3-4-6-10-13-17,258,103.750000,258,128.875000,0,-25.125000
3-4-6-10-13-18,185,78.166664,173,91.166664,12,-13.000000
3-4-6-10-13-19,195,79.666664,162,88.875000,33,-9.208336
3-4-6-10-13-20,229,87.708336,150,93.708336,79,-6.000000
3-4-6-10-13-21,220,84.500000,146,89.375000,74,-4.875000
3-4-6-10-14-15,239,63.625000,238,89.375000,1,-25.750000
3-4-6-10-14-16,165,64.958336,165,83.041664,0,-18.083328
3-4-6-10-14-17,258,103.666664,258,129.375000,0,-25.708336
3-4-6-10-14-18,185,77.291664,173,89.500000,12,-12.208336
3-4-6-10-14-19,195,78.583336,162,87.041664,33,-8.458328
3-4-6-10-14-20,232,86.416664,150,93.833336,82,-7.416672
3-4-6-10-14-21,220,83.333336,146,89.666664,74,-6.333328
3-4-6-10-15-16,165,64.041664,165,82.375000,0,-18.333336
3-4-6-10-15-17,258,104.083336,258,129.875000,0,-25.791664
3-4-6-10-15-18,185,76.916664,173,88.666664,12,-11.750000
3-4-6-10-15-19,195,78.291664,162,86.166664,33,-7.875000
3-4-6-10-15-20,232,85.416664,150,92.541664,82,-7.125000
3-4-6-10-15-21,220,82.541664,146,89.791664,74,-7.250000
3-4-6-10-16-17,273,99.708336,273,121.041664,0,-21.333328
3-4-6-10-16-18,184,80.666664,160,96.416664,24,-15.750000
3-4-6-10-16-19,194,82.291664,160,95.250000,34,-12.958336
3-4-6-10-16-20,232,85.500000,150,94.041664,82,-8.541664
3-4-6-10-16-21,219,83.333336,149,92.083336,70,-8.750000
3-4-6-10-17-18,258,103.583336,258,122.583336,0,-19.000000
3-4-6-10-17-19,258,104.041664,258,120.583336,0,-16.541672
3-4-6-10-17-20,258,109.875000,258,122.958336,0,-13.083336
3-4-6-10-17-21,258,108.083336,258,120.250000,0,-12.166664
3-4-6-10-18-19,194,82.666664,162,91.958336,32,-9.291672
3-4-6-10-18-20,228,88.958336,150,96.250000,78,-7.291664
3-4-6-10-18-21,219,88.000000,147,94.000000,72,-6.000000
3-4-6-10-19-20,228,87.583336,150,94.458336,78,-6.875000
3-4-6-10-19-21,219,86.208336,146,91.666664,73,-5.458328
3-4-6-10-20-21,228,84.208336,150,89.875000,78,-5.666664
3-4-6-11-12-13,229,71.375000,229,95.916664,0,-24.541664
3-4-6-11-12-14,239,69.583336,230,94.458336,9,-24.875000
3-4-6-11-12-15,239,68.666664,230,93.333336,9,-24.666672
3-4-6-11-12-16,165,69.041664,165,88.458336,0,-19.416672
3-4-6-11-12-17,258,110.416664,258,137.125000,0,-26.708336
3-4-6-11-12-18,185,83.166664,173,95.333336,12,-12.166672
3-4-6-11-12-19,195,84.541664,162,92.666664,33,-8.125000
3-4-6-11-12-20,232,90.291664,175,99.833336,57,-9.541672
3-4-6-11-12-21,220,87.333336,167,97.000000,53,-9.666664
3-4-6-11-13-14,229,69.416664,229,94.125000,0,-24.708336
3-4-6-11-13-15,229,69.291664,229,93.625000,0,-24.333336
3-4-6-11-13-16,165,71.708336,165,89.791664,0,-18.083328
3-4-6-11-13-17,258,107.375000,258,132.375000,0,-25.000000
3-4-6-11-13-18,185,82.166664,173,95.833336,12,-13.666672
3-4-6-11-13-19,195,83.666664,162,93.458336,33,-9.791672
3-4-6-11-13-20,229,91.125000,175,97.958336,54,-6.833336
3-4-6-11-13-21,220,87.750000,167,93.291664,53,-5.541664
3-4-6-11-14-15,239,67.416664,239,92.541664,0,-25.125000
3-4-6-11-14-16,165,69.000000,165,87.958336,0,-18.958336
3-4-6-11-14-17,258,107.041664,258,132.916672,0,-25.875008
3-4-6-11-14-18,185,81.125000,173,94.000000,12,-12.875000
3-4-6-11-14-19,195,82.416664,162,91.458336,33,-9.041672
3-4-6-11-14-20,232,89.666664,175,97.916664,57,-8.250000
3-4-6-11-14-21,220,86.416664,167,93.416664,53,-7.000000
3-4-6-11-15-16,165,68.291664,165,87.041664,0,-18.750000
3-4-6-11-15-17,258,107.625000,258,134.041672,0,-26.416672
3-4-6-11-15-18,185,80.958336,173,93.375000,12,-12.416664
3-4-6-11-15-19,195,82.333336,162,90.791664,33,-8.458328
3-4-6-11-15-20,232,88.875000,175,96.833336,57,-7.958336
3-4-6-11-15-21,220,85.833336,167,93.750000,53,-7.916664
3-4-6-11-16-17,273,103.458336,273,125.208336,0,-21.750000
3-4-6-11-16-18,184,85.250000,160,100.041664,24,-14.791664
3-4-6-11-16-19,194,86.875000,160,98.875000,34,-12.000000
3-4-6-11-16-20,232,89.125000,177,100.416664,55,-11.291664
3-4-6-11-16-21,219,86.958336,167,97.541664,52,-10.583328
3-4-6-11-17-18,258,106.208336,258,127.416664,0,-21.208328
3-4-6-11-17-19,258,106.666664,258,125.375000,0,-18.708336
3-4-6-11-17-20,258,111.916664,258,127.916664,0,-16.000000
3-4-6-11-17-21,258,109.958336,258,125.125000,0,-15.166664
3-4-6-11-18-19,194,87.000000,162,96.125000,32,-9.125000
3-4-6-11-18-20,228,91.125000,175,101.166664,53,-10.041664
3-4-6-11-18-21,219,90.291664,167,98.416664,52,-8.125000
3-4-6-11-19-20,228,89.750000,175,99.458336,53,-9.708336
3-4-6-11-19-21,219,88.541664,167,96.166664,52,-7.625000
3-4-6-11-20-21,228,86.166664,175,94.958336,53,-8.791672
3-4-6-12-13-14,229,66.958336,229,90.875000,0,-23.916664
3-4-6-12-13-15,229,66.291664,229,89.791664,0,-23.500000
3-4-6-12-13-16,165,67.708336,165,84.750000,0,-17.041664
3-4-6-12-13-17,258,104.791664,258,129.916672,0,-25.125008
3-4-6-12-13-18,185,79.166664,173,91.541664,12,-12.375000
3-4-6-12-13-19,195,80.708336,162,89.083336,33,-8.375000
3-4-6-12-13-20,229,88.291664,159,94.875000,70,-6.583336
3-4-6-12-13-21,220,85.166664,157,90.708336,63,-5.541672
3-4-6-12-14-15,237,64.708336,230,88.041664,7,-23.333328
3-4-6-12-14-16,165,65.416664,165,81.708336,0,-16.291672
3-4-6-12-14-17,258,104.833336,258,129.875000,0,-25.041664
3-4-6-12-14-18,185,78.541664,173,89.875000,12,-11.333336
3-4-6-12-14-19,195,79.875000,162,87.250000,33,-7.375000
3-4-6-12-14-20,232,87.250000,159,95.000000,73,-7.750000
3-4-6-12-14-21,220,84.250000,157,91.000000,63,-6.750000
3-4-6-12-15-16,165,64.166664,165,81.041664,0,-16.875000
3-4-6-12-15-17,258,104.916664,258,130.041672,0,-25.125008
3-4-6-12-15-18,185,77.833336,173,88.708336,12,-10.875000
3-4-6-12-15-19,195,79.250000,162,86.041664,33,-6.791664
3-4-6-12-15-20,232,85.916664,159,93.375000,73,-7.458336
3-4-6-12-15-21,220,83.125000,157,90.791664,63,-7.666664
3-4-6-12-16-17,273,99.791664,273,121.083336,0,-21.291672
3-4-6-12-16-18,184,80.791664,160,95.333336,24,-14.541672
3-4-6-12-16-19,194,82.458336,160,94.166664,34,-11.708328
3-4-6-12-16-20,228,84.333336,159,95.041664,69,-10.708328
3-4-6-12-16-21,219,82.166664,157,93.416664,62,-11.250000
3-4-6-12-17-18,258,103.916664,258,123.625000,0,-19.708336
3-4-6-12-17-19,258,104.416664,258,121.625000,0,-17.208336
3-4-6-12-17-20,258,109.791664,258,124.666664,0,-14.875000
3-4-6-12-17-21,258,108.083336,258,122.458336,0,-14.375000
3-4-6-12-18-19,194,83.625000,162,92.083336,32,-8.458336
3-4-6-12-18-20,228,88.875000,159,97.625000,69,-8.750000
3-4-6-12-18-21,219,88.208336,157,95.625000,62,-7.416664
3-4-6-12-19-20,228,87.541664,159,96.041664,69,-8.500000
3-4-6-12-19-21,219,86.333336,157,93.500000,62,-7.166664
3-4-6-12-20-21,228,83.083336,159,91.458336,69,-8.375000
3-4-6-13-14-15,229,63.500000,229,88.375000,0,-24.875000
3-4-6-13-14-16,165,65.625000,165,84.083336,0,-18.458336
3-4-6-13-14-17,258,100.291664,258,125.416664,0,-25.125000
3-4-6-13-14-18,185,75.083336,173,88.166664,12,-13.083328
3-4-6-13-14-19,195,76.541664,162,85.833336,33,-9.291672
3-4-6-13-14-20,228,85.625000,146,91.833336,82,-6.208336
3-4-6-13-14-21,219,82.208336,137,87.083336,82,-4.875000
3-4-6-13-15-16,165,65.666664,165,83.333336,0,-17.666672
3-4-6-13-15-17,258,101.166664,258,126.291664,0,-25.125000
3-4-6-13-15-18,185,75.666664,173,88.291664,12,-12.625000
3-4-6-13-15-19,195,77.208336,162,85.916664,33,-8.708328
3-4-6-13-15-20,228,85.583336,143,91.916664,85,-6.333328
3-4-6-13-15-21,219,82.375000,139,87.583336,80,-5.208336
3-4-6-13-16-17,273,98.208336,273,119.500000,0,-21.291664
3-4-6-13-16-18,184,79.625000,160,96.500000,24,-16.875000
3-4-6-13-16-19,194,81.416664,160,95.500000,34,-14.083336
3-4-6-13-16-20,218,85.791664,149,92.541664,69,-6.750000
3-4-6-13-16-21,218,83.625000,149,89.083336,69,-5.458336
3-4-6-13-17-18,258,98.541664,258,117.083336,0,-18.541672
3-4-6-13-17-19,258,99.166664,258,115.333336,0,-16.166672
3-4-6-13-17-20,258,106.250000,258,118.041664,0,-11.791664
3-4-6-13-17-21,258,104.125000,258,114.166664,0,-10.041664
3-4-6-13-18-19,194,78.458336,162,89.791664,32,-11.333328
3-4-6-13-18-20,201,85.125000,147,93.750000,54,-8.625000
3-4-6-13-18-21,201,83.416664,147,90.500000,54,-7.083336
3-4-6-13-19-20,201,83.916664,138,92.000000,63,-8.083336
3-4-6-13-19-21,201,82.291664,132,88.208336,69,-5.916672
3-4-6-13-20-21,219,82.000000,138,87.541664,81,-5.541664
3-4-6-14-15-16,165,63.291668,165,80.541664,0,-17.249996
3-4-6-14-15-17,258,101.125000,258,126.916664,0,-25.791664
3-4-6-14-15-18,185,74.958336,173,86.541664,12,-11.583328
3-4-6-14-15-19,195,76.291664,162,84.000000,33,-7.708336
3-4-6-14-15-20,228,84.458336,146,91.541664,82,-7.083328
3-4-6-14-15-21,219,81.375000,139,87.791664,80,-6.416664
3-4-6-14-16-17,273,97.333336,273,118.500000,0,-21.166664
3-4-6-14-16-18,184,78.625000,160,94.625000,24,-16.000000
3-4-6-14-16-19,194,80.208336,160,93.541664,34,-13.333328
3-4-6-14-16-20,218,84.500000,149,92.875000,69,-8.375000
3-4-6-14-16-21,218,82.333336,149,89.583336,69,-7.250000
3-4-6-14-17-18,258,99.291664,258,118.791664,0,-19.500000
3-4-6-14-17-19,258,99.708336,258,116.833336,0,-17.125000
3-4-6-14-17-20,258,106.583336,258,120.000000,0,-13.416664
3-4-6-14-17-21,258,104.583336,258,116.166664,0,-11.583328
3-4-6-14-18-19,194,79.375000,162,89.791664,32,-10.416664
3-4-6-14-18-20,209,85.500000,147,95.125000,62,-9.625000
3-4-6-14-18-21,209,84.666664,147,92.250000,62,-7.583336
3-4-6-14-19-20,209,84.083336,146,93.333336,63,-9.250000
3-4-6-14-19-21,209,82.875000,137,89.916664,72,-7.041664
3-4-6-14-20-21,219,82.041664,146,89.000000,73,-6.958336
3-4-6-15-16-17,273,97.625000,273,118.791664,0,-21.166664
3-4-6-15-16-18,184,78.625000,160,93.916664,24,-15.291664
3-4-6-15-16-19,194,80.291664,160,92.750000,34,-12.458336
3-4-6-15-16-20,218,84.250000,149,91.791664,69,-7.541664
3-4-6-15-16-21,218,82.083336,149,89.916664,69,-7.833328
3-4-6-15-17-18,258,100.083336,258,119.875000,0,-19.791664
3-4-6-15-17-19,258,100.583336,258,117.875000,0,-17.291664
3-4-6-15-17-20,258,106.750000,258,120.333336,0,-13.583336
3-4-6-15-17-21,258,104.958336,258,117.708336,0,-12.750000
3-4-6-15-18-19,194,80.000000,162,89.833336,32,-9.833336
3-4-6-15-18-20,215,85.791664,147,94.958336,68,-9.166672
3-4-6-15-18-21,215,85.125000,147,92.708336,68,-7.583336
3-4-6-15-19-20,215,84.458336,143,93.291664,72,-8.833328
3-4-6-15-19-21,215,83.250000,139,90.500000,76,-7.250000
3-4-6-15-20-21,219,81.958336,143,88.708336,76,-6.750000
3-4-6-16-17-18,273,98.500000,273,119.583336,0,-21.083336
3-4-6-16-17-19,273,98.041664,273,119.625000,0,-21.583336
3-4-6-16-17-20,273,98.291664,273,119.666664,0,-21.375000
3-4-6-16-17-21,273,97.041664,273,118.083336,0,-21.041672
3-4-6-16-18-19,169,79.375000,160,100.166664,9,-20.791664
3-4-6-16-18-20,174,79.583336,160,98.583336,14,-19.000000
3-4-6-16-18-21,174,78.375000,160,96.333336,14,-17.958336
3-4-6-16-19-20,166,77.541664,166,98.083336,0,-20.541672
3-4-6-16-19-21,166,75.791664,166,95.583336,0,-19.791672
3-4-6-16-20-21,166,70.416664,166,89.625000,0,-19.208336
3-4-6-17-18-19,258,89.041664,258,110.166664,0,-21.125000
3-4-6-17-18-20,258,93.583336,258,112.041664,0,-18.458328
3-4-6-17-18-21,258,92.166664,258,110.416664,0,-18.250000
3-4-6-17-19-20,258,92.791664,258,111.125000,0,-18.333336
3-4-6-17-19-21,258,91.083336,258,109.000000,0,-17.916664
3-4-6-17-20-21,258,89.041664,258,108.958336,0,-19.916672
3-4-6-18-19-20,185,71.000000,185,89.541664,0,-18.541664
3-4-6-18-19-21,185,69.958336,185,87.541664,0,-17.583328
3-4-6-18-20-21,185,69.583336,185,85.166664,0,-15.583328
3-4-6-19-20-21,194,66.666664,194,83.583336,0,-16.916672
3-4-7-8-9-10,240,84.250000,240,98.500000,0,-14.250000
3-4-7-8-9-11,239,86.333336,239,100.833336,0,-14.500000
3-4-7-8-9-12,228,84.416664,228,98.541664,0,-14.125000
3-4-7-8-9-13,209,80.416664,201,94.916664,8,-14.500000
3-4-7-8-9-14,209,80.833336,209,95.333336,0,-14.500000
3-4-7-8-9-15,215,81.625000,215,96.125000,0,-14.500000
3-4-7-8-9-16,172,81.041664,172,93.833336,0,-12.791672
3-4-7-8-9-17,286,90.541664,286,106.583336,0,-16.041672
3-4-7-8-9-18,174,72.166664,174,88.208336,0,-16.041672
3-4-7-8-9-19,172,71.875000,172,87.916664,0,-16.041664
3-4-7-8-9-20,172,74.041664,172,88.541664,0,-14.500000
3-4-7-8-9-21,172,71.416664,172,85.750000,0,-14.333336
3-4-7-8-10-11,246,82.041664,240,97.833336,6,-15.791672
3-4-7-8-10-12,240,79.083336,240,95.125000,0,-16.041664
3-4-7-8-10-13,240,79.541664,240,95.333336,0,-15.791672
3-4-7-8-10-14,240,78.500000,240,94.291664,0,-15.791664
3-4-7-8-10-15,245,78.250000,240,94.041664,5,-15.791664
3-4-7-8-10-16,240,78.666664,240,94.708336,0,-16.041672
3-4-7-8-10-17,286,103.166664,286,117.541664,0,-14.375000
3-4-7-8-10-18,240,84.583336,240,98.750000,0,-14.166664
3-4-7-8-10-19,240,84.125000,240,98.333336,0,-14.208336
3-4-7-8-10-20,240,84.833336,240,98.041664,0,-13.208328
3-4-7-8-10-21,240,82.958336,240,96.750000,0,-13.791664
3-4-7-8-11-12,239,82.083336,239,97.750000,0,-15.666664
3-4-7-8-11-13,239,81.833336,239,97.875000,0,-16.041664
3-4-7-8-11-14,239,80.625000,239,96.666664,0,-16.041664
3-4-7-8-11-15,239,80.583336,239,96.625000,0,-16.041664
3-4-7-8-11-16,239,82.208336,239,97.541664,0,-15.333328
3-4-7-8-11-17,286,104.958336,286,119.500000,0,-14.541664
3-4-7-8-11-18,239,86.958336,239,101.375000,0,-14.416664
3-4-7-8-11-19,239,86.500000,239,100.958336,0,-14.458336
3-4-7-8-11-20,239,86.875000,239,99.000000,0,-12.125000
3-4-7-8-11-21,239,84.833336,239,97.875000,0,-13.041664
3-4-7-8-12-13,230,79.708336,228,95.375000,2,-15.666664
3-4-7-8-12-14,237,78.791664,228,94.458336,9,-15.666672
3-4-7-8-12-15,237,78.208336,228,93.875000,9,-15.666664
3-4-7-8-12-16,228,77.875000,228,93.916664,0,-16.041664
3-4-7-8-12-17,286,102.416664,286,117.625000,0,-15.208336
3-4-7-8-12-18,228,84.708336,228,98.750000,0,-14.041664
3-4-7-8-12-19,228,84.291664,228,98.375000,0,-14.083336
3-4-7-8-12-20,228,84.416664,228,96.750000,0,-12.333336
3-4-7-8-12-21,228,82.625000,228,95.625000,0,-13.000000
3-4-7-8-13-14,209,76.208336,209,92.250000,0,-16.041664
3-4-7-8-13-15,215,76.916664,215,92.958336,0,-16.041672
3-4-7-8-13-16,201,78.541664,201,93.875000,0,-15.333336
3-4-7-8-13-17,286,98.833336,286,113.375000,0,-14.541664
3-4-7-8-13-18,210,80.625000,201,95.041664,9,-14.416664
3-4-7-8-13-19,201,80.333336,201,94.791664,0,-14.458328
3-4-7-8-13-20,201,82.541664,201,94.625000,0,-12.083336
3-4-7-8-13-21,201,80.333336,201,92.208336,0,-11.875000
3-4-7-8-14-15,215,75.916664,215,91.958336,0,-16.041672
3-4-7-8-14-16,209,77.375000,209,92.708336,0,-15.333336
3-4-7-8-14-17,286,99.458336,286,114.000000,0,-14.541664
3-4-7-8-14-18,210,81.125000,209,95.541664,1,-14.416664
3-4-7-8-14-19,209,80.625000,209,95.083336,0,-14.458336
3-4-7-8-14-20,209,82.625000,209,94.708336,0,-12.083336
3-4-7-8-14-21,209,80.541664,209,92.916664,0,-12.375000
3-4-7-8-15-16,215,77.500000,215,92.833336,0,-15.333336
3-4-7-8-15-17,286,100.416664,286,114.958336,0,-14.541672
3-4-7-8-15-18,215,81.791664,215,96.208336,0,-14.416672
3-4-7-8-15-19,215,81.375000,215,95.833336,0,-14.458336
3-4-7-8-15-20,215,82.666664,215,95.125000,0,-12.458336
3-4-7-8-15-21,215,80.791664,215,93.791664,0,-13.000000
3-4-7-8-16-17,286,95.166664,286,108.541664,0,-13.375000
3-4-7-8-16-18,174,81.250000,174,94.041664,0,-12.791664
3-4-7-8-16-19,169,80.500000,169,93.250000,0,-12.750000
3-4-7-8-16-20,166,77.000000,166,87.541664,0,-10.541664
3-4-7-8-16-21,166,76.125000,166,86.416664,0,-10.291664
3-4-7-8-17-18,286,90.166664,286,106.208336,0,-16.041672
3-4-7-8-17-19,286,89.958336,286,106.000000,0,-16.041664
3-4-7-8-17-20,286,90.166664,286,104.916664,0,-14.750000
3-4-7-8-17-21,286,89.666664,286,103.416664,0,-13.750000
3-4-7-8-18-19,174,71.291664,174,87.333336,0,-16.041672
3-4-7-8-18-20,174,72.708336,174,87.666664,0,-14.958328
3-4-7-8-18-21,174,71.583336,174,85.916664,0,-14.333328
3-4-7-8-19-20,160,70.666664,160,85.625000,0,-14.958336
3-4-7-8-19-21,160,69.000000,160,83.333336,0,-14.333336
3-4-7-8-20-21,146,64.416664,138,78.583336,8,-14.166672
3-4-7-9-10-11,210,80.208336,201,104.333336,9,-24.125000
3-4-7-9-10-12,210,77.458336,177,99.916664,33,-22.458328
3-4-7-9-10-13,210,76.166664,177,100.416664,33,-24.250000
3-4-7-9-10-14,210,75.458336,177,98.000000,33,-22.541664
3-4-7-9-10-15,210,75.583336,177,97.125000,33,-21.541664
3-4-7-9-10-16,209,79.875000,177,96.416664,32,-16.541664
3-4-7-9-10-17,258,98.375000,258,119.625000,0,-21.250000
3-4-7-9-10-18,210,76.250000,178,98.666664,32,-22.416664
3-4-7-9-10-19,209,75.750000,178,96.250000,31,-20.500000
3-4-7-9-10-20,209,79.833336,177,95.625000,32,-15.791664
3-4-7-9-10-21,209,76.708336,177,92.833336,32,-16.125000
3-4-7-9-11-12,210,81.458336,201,104.291664,9,-22.833328
3-4-7-9-11-13,210,80.083336,201,104.708336,9,-24.625000
3-4-7-9-11-14,210,79.208336,201,102.125000,9,-22.916664
3-4-7-9-11-15,210,79.541664,201,101.458336,9,-21.916672
3-4-7-9-11-16,209,83.666664,201,101.041664,8,-17.375000
3-4-7-9-11-17,258,100.916664,258,123.250000,0,-22.333336
3-4-7-9-11-18,210,78.958336,202,103.291664,8,-24.333328
3-4-7-9-11-19,209,78.458336,201,100.708336,8,-22.250000
3-4-7-9-11-20,209,81.958336,201,99.250000,8,-17.291664
3-4-7-9-11-21,209,78.666664,201,96.458336,8,-17.791672
3-4-7-9-12-13,210,77.541664,173,100.666664,37,-23.125000
3-4-7-9-12-14,210,76.958336,173,98.791664,37,-21.833328
3-4-7-9-12-15,210,76.750000,173,97.583336,37,-20.833336
3-4-7-9-12-16,209,80.416664,170,96.000000,39,-15.583336
3-4-7-9-12-17,258,98.958336,258,120.375000,0,-21.416664
3-4-7-9-12-18,210,77.500000,173,97.833336,37,-20.333336
3-4-7-9-12-19,209,77.041664,171,95.500000,38,-18.458336
3-4-7-9-12-20,209,80.666664,171,95.083336,38,-14.416672
3-4-7-9-12-21,209,77.625000,170,92.375000,39,-14.750000
3-4-7-9-13-14,209,73.250000,173,96.541664,36,-23.291664
3-4-7-9-13-15,210,74.333336,173,96.625000,37,-22.291664
3-4-7-9-13-16,201,78.041664,173,95.583336,28,-17.541672
3-4-7-9-13-17,258,93.333336,258,116.083336,0,-22.750000
3-4-7-9-13-18,210,70.666664,175,96.208336,35,-25.541672
3-4-7-9-13-19,201,70.333336,175,94.208336,26,-23.875000
3-4-7-9-13-20,201,75.666664,173,94.208336,28,-18.541672
3-4-7-9-13-21,201,72.208336,173,91.416664,28,-19.208328
3-4-7-9-14-15,210,73.666664,173,95.166664,37,-21.500000
3-4-7-9-14-16,209,78.041664,161,93.916664,48,-15.875000
3-4-7-9-14-17,258,94.125000,258,116.416664,0,-22.291664
3-4-7-9-14-18,210,72.333336,173,94.958336,37,-22.625000
3-4-7-9-14-19,209,71.791664,164,92.916664,45,-21.125000
3-4-7-9-14-20,209,76.916664,164,92.625000,45,-15.708336
3-4-7-9-14-21,209,73.583336,164,90.083336,45,-16.500000
3-4-7-9-15-16,209,78.541664,161,93.791664,48,-15.250000
3-4-7-9-15-17,258,95.416664,258,116.958336,0,-21.541672
3-4-7-9-15-18,210,73.833336,173,94.708336,37,-20.875000
3-4-7-9-15-19,209,73.375000,162,92.583336,47,-19.208336
3-4-7-9-15-20,209,77.791664,159,92.166664,50,-14.375000
3-4-7-9-15-21,209,74.666664,159,89.625000,50,-14.958336
3-4-7-9-16-17,273,94.541664,273,112.625000,0,-18.083336
3-4-7-9-16-18,166,76.125000,161,94.000000,5,-17.875000
3-4-7-9-16-19,169,75.500000,161,93.333336,8,-17.833336
3-4-7-9-16-20,172,76.458336,161,91.208336,11,-14.750000
3-4-7-9-16-21,172,73.750000,161,88.666664,11,-14.916664
3-4-7-9-17-18,258,81.708336,258,110.541664,0,-28.833328
3-4-7-9-17-19,258,81.416664,258,107.625000,0,-26.208336
3-4-7-9-17-20,258,84.250000,258,107.166664,0,-22.916664
3-4-7-9-17-21,258,81.458336,258,103.458336,0,-22.000000
3-4-7-9-18-19,198,58.250000,198,88.625000,0,-30.375000
3-4-7-9-18-20,173,62.750000,173,84.875000,0,-22.125000
3-4-7-9-18-21,167,60.625000,167,81.583336,0,-20.958336
3-4-7-9-19-20,173,62.125000,173,83.791664,0,-21.666664
3-4-7-9-19-21,167,59.458332,167,80.416664,0,-20.958332
3-4-7-9-20-21,167,60.625000,167,79.041664,0,-18.416664
3-4-7-10-11-12,239,69.958336,239,111.333336,0,-41.375000
3-4-7-10-11-13,229,71.041664,229,110.541664,0,-39.500000
3-4-7-10-11-14,239,68.916664,238,108.583336,1,-39.666672
3-4-7-10-11-15,244,68.500000,238,107.916664,6,-39.416664
3-4-7-10-11-16,201,69.708336,201,93.666664,0,-23.958328
3-4-7-10-11-17,258,109.041664,258,135.208328,0,-26.166664
3-4-7-10-11-18,213,80.666664,201,104.625000,12,-23.958336
3-4-7-10-11-19,201,80.041664,201,102.125000,0,-22.083336
3-4-7-10-11-20,201,81.166664,201,100.250000,0,-19.083336
3-4-7-10-11-21,201,78.625000,201,96.916664,0,-18.291664
3-4-7-10-12-13,229,68.083336,229,106.291664,0,-38.208328
3-4-7-10-12-14,239,66.250000,230,104.541664,9,-38.291664
3-4-7-10-12-15,239,65.291664,230,103.666664,9,-38.375000
3-4-7-10-12-16,177,65.625000,177,88.041664,0,-22.416664
3-4-7-10-12-17,258,105.791664,258,132.708328,0,-26.916664
3-4-7-10-12-18,213,77.583336,177,100.125000,36,-22.541664
3-4-7-10-12-19,198,77.000000,177,97.541664,21,-20.541664
3-4-7-10-12-20,177,78.250000,177,96.541664,0,-18.291664
3-4-7-10-12-21,177,75.958336,177,93.375000,0,-17.416664
3-4-7-10-13-14,229,66.166664,229,104.166664,0,-38.000000
3-4-7-10-13-15,229,66.208336,229,103.458336,0,-37.250000
3-4-7-10-13-16,177,67.916664,177,90.583336,0,-22.666672
3-4-7-10-13-17,258,102.625000,258,127.541664,0,-24.916664
3-4-7-10-13-18,213,76.208336,177,100.458336,36,-24.250000
3-4-7-10-13-19,198,75.750000,177,98.166664,21,-22.416664
3-4-7-10-13-20,177,78.708336,177,97.333336,0,-18.625000
3-4-7-10-13-21,177,76.000000,177,93.166664,0,-17.166664
3-4-7-10-14-15,239,64.291664,238,102.875000,1,-38.583336
3-4-7-10-14-16,177,65.625000,177,87.666664,0,-22.041664
3-4-7-10-14-17,258,102.166664,258,128.166672,0,-26.000008
3-4-7-10-14-18,213,75.583336,177,98.041664,36,-22.458328
3-4-7-10-14-19,198,74.916664,177,95.583336,21,-20.666672
3-4-7-10-14-20,177,77.666664,177,95.375000,0,-17.708336
3-4-7-10-14-21,177,75.083336,177,91.625000,0,-16.541664
3-4-7-10-15-16,177,65.083336,177,87.083336,0,-22.000000
3-4-7-10-15-17,258,102.708336,258,129.041672,0,-26.333336
3-4-7-10-15-18,213,75.583336,177,97.208336,36,-21.625000
3-4-7-10-15-19,198,75.000000,177,94.708336,21,-19.708336
3-4-7-10-15-20,177,77.041664,177,93.833336,0,-16.791672
3-4-7-10-15-21,177,74.666664,177,91.083336,0,-16.416672
3-4-7-10-16-17,273,98.500000,273,118.541664,0,-20.041664
3-4-7-10-16-18,210,80.041664,177,96.375000,33,-16.333336
3-4-7-10-16-19,198,80.583336,177,95.625000,21,-15.041664
3-4-7-10-16-20,218,81.166664,177,93.666664,41,-12.500000
3-4-7-10-16-21,215,79.375000,177,91.583336,38,-12.208336
3-4-7-10-17-18,258,97.875000,258,119.666664,0,-21.791664
3-4-7-10-17-19,258,97.458336,258,117.583336,0,-20.125000
3-4-7-10-17-20,258,100.666664,258,119.291664,0,-18.625000
3-4-7-10-17-21,258,98.625000,258,117.208336,0,-18.583336
3-4-7-10-18-19,210,75.083336,178,96.166664,32,-21.083328
3-4-7-10-18-20,210,78.416664,177,95.291664,33,-16.875000
3-4-7-10-18-21,210,76.791664,177,93.291664,33,-16.500000
3-4-7-10-19-20,198,77.666664,177,93.333336,21,-15.666672
3-4-7-10-19-21,198,75.500000,177,90.958336,21,-15.458336
3-4-7-10-20-21,177,75.250000,177,90.416664,0,-15.166664
3-4-7-11-12-13,229,72.291664,229,110.750000,0,-38.458336
3-4-7-11-12-14,239,70.291664,230,108.625000,9,-38.333336
3-4-7-11-12-15,239,69.541664,230,107.625000,9,-38.083336
3-4-7-11-12-16,201,70.125000,201,93.833336,0,-23.708336
3-4-7-11-12-17,258,108.625000,258,135.916672,0,-27.291672
3-4-7-11-12-18,213,81.875000,201,104.708336,12,-22.833336
3-4-7-11-12-19,201,81.291664,201,102.041664,0,-20.750000
3-4-7-11-12-20,201,81.958336,201,100.958336,0,-19.000000
3-4-7-11-12-21,201,79.500000,201,97.958336,0,-18.458336
3-4-7-11-13-14,229,70.125000,229,107.583336,0,-37.458336
